text,kind,author,date,url,uri,matched_keyword,parent_url,parent_uri,week_start,vaccine_sentiment,vaccine_confidence,covid_vaccine_sentiment,covid_vaccine_confidence,coronavirus_vaccine_sentiment,coronavirus_vaccine_confidence,measles_vaccine_sentiment,measles_vaccine_confidence,mmr_vaccine_sentiment,mmr_vaccine_confidence,mmr_sentiment,mmr_confidence,covid_sentiment,covid_confidence,coronavirus_sentiment,coronavirus_confidence,measles_sentiment,measles_confidence,mumps_sentiment,mumps_confidence,rubella_sentiment,rubella_confidence,side_effects_sentiment,side_effects_confidence,efficacy_sentiment,efficacy_confidence,effectiveness_sentiment,effectiveness_confidence,safety_sentiment,safety_confidence,protection_sentiment,protection_confidence,immunity_sentiment,immunity_confidence,autism_sentiment,autism_confidence,pregnant_sentiment,pregnant_confidence,trump_sentiment,trump_confidence,liberals_sentiment,liberals_confidence,woke_sentiment,woke_confidence,conservative_sentiment,conservative_confidence,republican_sentiment,republican_confidence,government_sentiment,government_confidence,big_pharma_sentiment,big_pharma_confidence,fda_sentiment,fda_confidence,cdc_sentiment,cdc_confidence,who_sentiment,who_confidence
Getting COVID and MMR boosters in a moment.,post,cpm5280.bsky.social,2025-09-09 17:50:35.395000+00:00,https://bsky.app/profile/cpm5280.bsky.social/post/3lygbsj5oyk2k,at://did:plc:7g6v3bcbu7vavt72ewrcshki/app.bsky.feed.post/3lygbsj5oyk2k,mmr,,,9/7/25,neutral,0.629,neutral,0.55,neutral,0.542,neutral,0.517,neutral,0.547,neutral,0.632,neutral,0.619,neutral,0.643,neutral,0.596,neutral,0.519,neutral,0.636,neutral,0.468,positive,0.559,neutral,0.54,neutral,0.733,neutral,0.653,neutral,0.55,neutral,0.602,neutral,0.88,neutral,0.852,neutral,0.85,neutral,0.749,neutral,0.823,neutral,0.855,neutral,0.798,neutral,0.589,neutral,0.682,neutral,0.725,neutral,0.831
"I'm 61 and had the MMR booster last year. I was far less draggy and sore than today after receiving the updated COVID booster last night. Highly recommended.
bsky.app/profile/dway...",post,dwaynefuhlhage.bsky.social,2025-09-09 16:08:17.982000+00:00,https://bsky.app/profile/dwaynefuhlhage.bsky.social/post/3lyg43m2qlk2j,at://did:plc:woqezerct2uiqwc7vlkopxoa/app.bsky.feed.post/3lyg43m2qlk2j,mmr,,,9/7/25,neutral,0.532,neutral,0.497,neutral,0.515,positive,0.484,neutral,0.505,neutral,0.541,neutral,0.533,neutral,0.573,neutral,0.546,neutral,0.526,neutral,0.57,positive,0.465,positive,0.661,positive,0.518,neutral,0.594,neutral,0.559,neutral,0.497,neutral,0.545,neutral,0.782,neutral,0.768,neutral,0.773,neutral,0.674,neutral,0.72,neutral,0.737,neutral,0.707,neutral,0.632,neutral,0.564,neutral,0.636,neutral,0.68
"Mandates have not ended yet in Florida. It will require action by the state legislature and according to @politico.com Florida playbook, many lawmakers are hesitant. 

#vaccines #measles #MedSky #IDSky #COVID #MMR",post,aliciaault.bsky.social,2025-09-09 14:34:04.262000+00:00,https://bsky.app/profile/aliciaault.bsky.social/post/3lyfwt4avnk2v,at://did:plc:jbuz5q2dgf6ejmas56cgoodz/app.bsky.feed.post/3lyfwt4avnk2v,mmr,,,9/7/25,neutral,0.601,neutral,0.552,neutral,0.557,neutral,0.482,neutral,0.542,neutral,0.627,neutral,0.495,neutral,0.483,neutral,0.492,negative,0.44,neutral,0.502,negative,0.435,neutral,0.497,neutral,0.667,neutral,0.538,neutral,0.712,neutral,0.739,neutral,0.478,neutral,0.758,neutral,0.612,neutral,0.642,neutral,0.633,neutral,0.726,neutral,0.678,neutral,0.61,neutral,0.498,neutral,0.607,neutral,0.613,neutral,0.639
"This year I've gotten the MMR, flu, DTaP, and pneumonia shots.  I'm going to get the new COVID shot this coming weekend.  Not trusting TX or RFK Jr. about availability of vaccines in the coming year.",post,suburbansage.bsky.social,2025-09-09 04:03:00.244000+00:00,https://bsky.app/profile/suburbansage.bsky.social/post/3lyetkocqls2x,at://did:plc:rllujwx2es5xcxm57hgwv3zm/app.bsky.feed.post/3lyetkocqls2x,mmr,,,9/7/25,neutral,0.587,neutral,0.558,neutral,0.592,neutral,0.555,neutral,0.569,neutral,0.622,neutral,0.55,neutral,0.578,neutral,0.596,neutral,0.483,neutral,0.573,neutral,0.478,neutral,0.475,neutral,0.684,neutral,0.671,neutral,0.709,neutral,0.673,neutral,0.593,neutral,0.876,neutral,0.752,neutral,0.825,neutral,0.796,neutral,0.826,neutral,0.823,neutral,0.634,neutral,0.503,neutral,0.714,neutral,0.774,neutral,0.781
"I got a MMR/TDAP/HEP B all at the same time last year.
Only the covid shots ever make me feel bad. Totally worth it.",post,amyisverybusy.bsky.social,2025-09-09 02:18:32.502000+00:00,https://bsky.app/profile/amyisverybusy.bsky.social/post/3lyenpuwgsc2e,at://did:plc:nmauf6q6yoh6qubzeldzeopd/app.bsky.feed.post/3lyenpuwgsc2e,mmr,,,9/7/25,neutral,0.458,positive,0.451,neutral,0.444,positive,0.496,neutral,0.45,neutral,0.528,neutral,0.468,neutral,0.471,neutral,0.437,negative,0.41,neutral,0.463,negative,0.546,positive,0.634,neutral,0.579,neutral,0.673,neutral,0.659,neutral,0.488,neutral,0.528,neutral,0.784,neutral,0.726,neutral,0.728,neutral,0.692,neutral,0.755,neutral,0.756,neutral,0.699,neutral,0.46,neutral,0.595,neutral,0.65,neutral,0.749
"For me personally public health intervention work. Options: Mask bloc/covid resource distribution and doing the legwork to source stuff in the new landscape; getting people coordinated and transported for MMR, Hep B, and other vaccines; trans care/HRT advocacy, targeted hospital campaigns etc.",post,elevatedmn.bsky.social,2025-09-09 02:12:11.057000+00:00,https://bsky.app/profile/elevatedmn.bsky.social/post/3lyenej5ovc2t,at://did:plc:mvlquexsnr5gjdturyfofvwo/app.bsky.feed.post/3lyenej5ovc2t,mmr,,,9/7/25,neutral,0.601,neutral,0.501,neutral,0.49,neutral,0.525,neutral,0.514,neutral,0.594,neutral,0.527,neutral,0.496,neutral,0.682,neutral,0.511,neutral,0.53,neutral,0.506,positive,0.524,neutral,0.559,neutral,0.51,neutral,0.581,neutral,0.61,neutral,0.497,neutral,0.774,neutral,0.729,neutral,0.686,neutral,0.622,neutral,0.682,neutral,0.696,neutral,0.591,neutral,0.51,neutral,0.602,neutral,0.562,neutral,0.668
"Six covid cases on LTCs, 1,895 Measle cases in Alberta. UCP, Abpremier failures continue to endanger lives.",post,guardineer.bsky.social,2025-09-17 03:11:00.705000+00:00,https://bsky.app/profile/guardineer.bsky.social/post/3lyyuf2xzqk2l,at://did:plc:3sjsqrke6c3gocteovfb6k35/app.bsky.feed.post/3lyyuf2xzqk2l,measle,,,9/14/25,neutral,0.674,neutral,0.561,neutral,0.575,neutral,0.516,neutral,0.622,neutral,0.68,neutral,0.452,neutral,0.488,neutral,0.51,negative,0.478,neutral,0.488,negative,0.513,negative,0.421,negative,0.585,neutral,0.628,neutral,0.74,neutral,0.667,neutral,0.579,neutral,0.826,neutral,0.561,negative,0.473,neutral,0.74,neutral,0.625,neutral,0.616,negative,0.623,neutral,0.479,neutral,0.675,neutral,0.576,neutral,0.667
Put covid  aside because they were working against an unknown killer.  You are causing illness and death that is preventable by saying things against the measle  vaccine for example.,post,lisac1.bsky.social,2025-09-09 22:57:26.486000+00:00,https://bsky.app/profile/lisac1.bsky.social/post/3lygsx7doy22b,at://did:plc:7ddwnpipoqe2kwnsrliqvmh4/app.bsky.feed.post/3lygsx7doy22b,measle,,,9/7/25,neutral,0.479,neutral,0.448,neutral,0.487,neutral,0.432,neutral,0.537,neutral,0.682,negative,0.463,neutral,0.441,negative,0.423,negative,0.518,neutral,0.48,negative,0.564,neutral,0.394,neutral,0.524,neutral,0.588,neutral,0.716,neutral,0.575,neutral,0.457,neutral,0.797,neutral,0.509,negative,0.479,neutral,0.676,neutral,0.64,neutral,0.675,negative,0.474,negative,0.452,neutral,0.646,neutral,0.653,neutral,0.711
hahahhaa! My wife has wolverine blood. Wolverine from the comics. She has never had covid nor the flu in the 1400yrs we’ve been married. She disgusts me. But now she’ll get measles and give it to me and I’ll die.,comment,malcolmspellman.bsky.social,2025-09-26 01:32:14.654000+00:00,https://bsky.app/profile/malcolmspellman.bsky.social/post/3lzpd2qlymc2s,at://did:plc:aczdcewyey5po4siz5fcmb3j/app.bsky.feed.post/3lzpd2qlymc2s,measle,https://bsky.app/profile/malcolmspellman.bsky.social/post/3lzpb64zauk2v,at://did:plc:aczdcewyey5po4siz5fcmb3j/app.bsky.feed.post/3lzpb64zauk2v,9/21/25,neutral,0.761,neutral,0.701,neutral,0.731,neutral,0.661,neutral,0.753,neutral,0.862,neutral,0.616,neutral,0.644,neutral,0.591,neutral,0.554,neutral,0.639,neutral,0.583,neutral,0.787,neutral,0.674,neutral,0.864,neutral,0.858,neutral,0.776,neutral,0.701,neutral,0.85,neutral,0.658,neutral,0.674,neutral,0.827,neutral,0.822,neutral,0.774,neutral,0.771,neutral,0.624,neutral,0.845,neutral,0.854,neutral,0.763
"RFK Jr.’s Vaccine Committee to Vote on Hepatitis B and Covid Shots The members voted against the combination shot for measles, mumps, rubella and chickenpox. Guidelines on vaccines given separately to prevent those infections... @cosmicmeta.ai #Vacc

https://u2m.io/eGbJTEwc",post,cosmicmeta.bsky.social,2025-09-19 16:08:46.106000+00:00,https://bsky.app/profile/cosmicmeta.bsky.social/post/3lz7arnrzsy2z,at://did:plc:mqacyyfcra7ms6hk3xdfg5aw/app.bsky.feed.post/3lz7arnrzsy2z,measle,,,9/14/25,neutral,0.772,neutral,0.738,neutral,0.747,neutral,0.745,neutral,0.757,neutral,0.82,neutral,0.755,neutral,0.754,neutral,0.746,neutral,0.736,neutral,0.762,neutral,0.695,neutral,0.711,neutral,0.817,neutral,0.769,neutral,0.79,neutral,0.78,neutral,0.725,neutral,0.886,neutral,0.804,neutral,0.81,neutral,0.834,neutral,0.824,neutral,0.824,neutral,0.766,neutral,0.727,neutral,0.791,neutral,0.79,neutral,0.832
"RFK Jr.’s Vaccine Committee to Vote on Hepatitis B and Covid Shots The panel will most likely recommend against the combination measles-mumps-rubella-varicella vaccine. The advice for the separately given shots for those diseases... @cosmicmeta.ai #Vacc

https://u2m.io/eGbJTEwc",post,cosmicmeta.bsky.social,2025-09-18 23:30:30.059000+00:00,https://bsky.app/profile/cosmicmeta.bsky.social/post/3lz5iymduv42q,at://did:plc:mqacyyfcra7ms6hk3xdfg5aw/app.bsky.feed.post/3lz5iymduv42q,measle,,,9/14/25,neutral,0.743,neutral,0.728,neutral,0.727,neutral,0.702,neutral,0.747,neutral,0.819,neutral,0.758,neutral,0.733,neutral,0.744,neutral,0.69,neutral,0.736,neutral,0.674,neutral,0.719,neutral,0.784,neutral,0.754,neutral,0.8,neutral,0.771,neutral,0.72,neutral,0.88,neutral,0.819,neutral,0.848,neutral,0.83,neutral,0.844,neutral,0.835,neutral,0.791,neutral,0.718,neutral,0.798,neutral,0.797,neutral,0.821
"This👇. Polio? Small pox? Measles?Covid in ICU-lungs like sponges and miserable deaths-young, old, rich, poor, Gay, black, white-Some young, healthy teens died. While 80yr olds survived. Weird-But the mRNA Covid vacc was a game changer-Only MAGAts could take a LIFESAVER and make it deadly. Idiots.",post,rknight0415.bsky.social,2025-09-09 05:19:01.915000+00:00,https://bsky.app/profile/rknight0415.bsky.social/post/3lyexsmnwfs25,at://did:plc:xbgqzdymfgz6dk7wr6oxozap/app.bsky.feed.post/3lyexsmnwfs25,measle,,,9/7/25,negative,0.56,negative,0.587,negative,0.59,negative,0.614,negative,0.587,negative,0.528,negative,0.597,negative,0.604,negative,0.626,negative,0.631,negative,0.615,negative,0.636,negative,0.601,negative,0.489,negative,0.483,neutral,0.46,negative,0.522,negative,0.601,neutral,0.535,negative,0.616,negative,0.625,neutral,0.459,negative,0.476,negative,0.483,negative,0.631,negative,0.614,negative,0.567,negative,0.532,negative,0.569
"In Sept, I got vax for flu, covid, and pneumonia.
I'm covered for shingles, rsv, measles, mumps, rubella, pertussis, tetanus, etc.

I got a new measles jab when I learned that my age group (b 1960) had a less effective vax.

Protect yourself. Be informed.
yourlocalepidemiologist.substack.com",post,karinswriting.bsky.social,2025-10-08 15:55:23.222000+00:00,https://bsky.app/profile/karinswriting.bsky.social/post/3m2oyv7kozk26,at://did:plc:jpghf5cutbuhlk6eudcbogmq/app.bsky.feed.post/3m2oyv7kozk26,measle,,,10/5/25,neutral,0.577,neutral,0.543,neutral,0.552,neutral,0.51,neutral,0.553,neutral,0.645,neutral,0.551,neutral,0.552,neutral,0.52,neutral,0.495,neutral,0.532,neutral,0.463,positive,0.391,neutral,0.652,neutral,0.607,neutral,0.569,neutral,0.604,neutral,0.51,neutral,0.805,neutral,0.637,neutral,0.692,neutral,0.71,neutral,0.716,neutral,0.713,neutral,0.674,neutral,0.543,neutral,0.623,neutral,0.623,neutral,0.677
"Got the latest Covid, flu, measles and 2nd shingles vax a few weeks ago.  All 4 at the same time with just a bit of malaise and some minor arm tenderness the following day.",post,plannedtheride.bsky.social,2025-10-08 13:31:00.009000+00:00,https://bsky.app/profile/plannedtheride.bsky.social/post/3m2oqszof422v,at://did:plc:idy65wwnplp3m3nghdlg5omp/app.bsky.feed.post/3m2oqszof422v,measle,,,10/5/25,neutral,0.611,neutral,0.486,neutral,0.501,neutral,0.499,neutral,0.51,neutral,0.617,negative,0.436,neutral,0.436,neutral,0.483,negative,0.548,negative,0.453,negative,0.505,neutral,0.368,neutral,0.555,neutral,0.621,neutral,0.691,neutral,0.562,neutral,0.513,neutral,0.752,neutral,0.678,neutral,0.756,neutral,0.645,neutral,0.747,neutral,0.724,neutral,0.656,neutral,0.484,neutral,0.544,neutral,0.632,neutral,0.657
"Remember when you people said the covid vaxx was forced depopulation and was going to kill everybody who took it within a few years?

Look we are all still here. 

But now thanks to stupid anti-vax people we have a record number of measles cases this year.

You did this! You brought measles back",post,pooldude.bsky.social,2025-10-07 15:25:29.981000+00:00,https://bsky.app/profile/pooldude.bsky.social/post/3m2mgqtwl4c26,at://did:plc:wrqrpjtklqskyd5z6f2cqy5u/app.bsky.feed.post/3m2mgqtwl4c26,measle,,,10/5/25,neutral,0.524,negative,0.518,negative,0.489,negative,0.515,neutral,0.517,neutral,0.606,negative,0.525,negative,0.535,negative,0.546,negative,0.608,negative,0.561,negative,0.596,neutral,0.48,negative,0.559,neutral,0.66,neutral,0.716,neutral,0.581,negative,0.465,neutral,0.7,negative,0.578,negative,0.6,neutral,0.6,neutral,0.566,neutral,0.533,negative,0.524,negative,0.57,neutral,0.573,neutral,0.541,neutral,0.5
"10/7/15 - In today's briefing, we review Gov’t Shutdown Stalls CDC Data & Telehealth for Seniors; MD Discretion for COVID Vax; Measles Update

Watch now: www.youtube.com/watch?v=r8Zj... 

#RootsEmpowers #PHB #PublicHealth #COVID19 #CDC #SARSCoV2 #Wastewater #Measles #Shutdown #Telehealth #CDPH",post,rootsempowers.bsky.social,2025-10-07 15:19:54.570000+00:00,https://bsky.app/profile/rootsempowers.bsky.social/post/3m2mggu2mdc22,at://did:plc:eiec7jwfzygsvl6vjnehpy6f/app.bsky.feed.post/3m2mggu2mdc22,measle,,,10/5/25,neutral,0.774,neutral,0.715,neutral,0.708,neutral,0.695,neutral,0.715,neutral,0.791,neutral,0.725,neutral,0.716,neutral,0.674,neutral,0.672,neutral,0.7,neutral,0.665,neutral,0.61,neutral,0.746,neutral,0.729,neutral,0.766,neutral,0.76,neutral,0.748,neutral,0.878,neutral,0.802,neutral,0.731,neutral,0.814,neutral,0.807,neutral,0.812,neutral,0.663,neutral,0.7,neutral,0.744,neutral,0.724,neutral,0.802
"You might've seen a CDC press release today about new vaccine recs
In it, Jim ""I hate vaccines"" O'Neill spews misinfo
Tl;dr: Covid and measles-mumps-rubella+varicella vax recs should effectively be the same as before (assuming no HHS tweaks to ACIP rec language)

We read it so you don’t have to
🧵👇",post,altcdc.altgov.info,2025-10-06 23:56:14.583000+00:00,https://bsky.app/profile/altcdc.altgov.info/post/3m2kst7gtbk2d,at://did:plc:xtrzqicesfwterpbweugpl4u/app.bsky.feed.post/3m2kst7gtbk2d,measle,,,10/5/25,neutral,0.657,neutral,0.616,neutral,0.626,neutral,0.606,neutral,0.644,neutral,0.734,neutral,0.627,neutral,0.633,neutral,0.676,neutral,0.558,neutral,0.629,neutral,0.584,neutral,0.585,neutral,0.643,neutral,0.721,neutral,0.722,neutral,0.758,neutral,0.64,neutral,0.835,neutral,0.719,neutral,0.643,neutral,0.742,neutral,0.738,neutral,0.738,neutral,0.727,neutral,0.616,neutral,0.692,neutral,0.672,neutral,0.734
"2) especially in the cases of covid and flu. Measles and polio vax...much better vaccines because they target a single infection virus  (usually), which means vax offers near full protection. 
it doesnt work like that for multiple infection viruses like covidand flu, so the vaccines are less",post,mtl-science.bsky.social,2025-10-02 14:22:57.491000+00:00,https://bsky.app/profile/mtl-science.bsky.social/post/3m27qwfxx3224,at://did:plc:ghstv3yqbpaljlvadn6nmbr7/app.bsky.feed.post/3m27qwfxx3224,measle,,,9/28/25,positive,0.48,positive,0.426,positive,0.44,positive,0.456,positive,0.429,negative,0.354,negative,0.441,negative,0.433,negative,0.415,negative,0.495,negative,0.434,negative,0.534,positive,0.574,negative,0.409,positive,0.419,positive,0.691,positive,0.444,negative,0.405,neutral,0.386,negative,0.443,negative,0.438,negative,0.405,negative,0.362,negative,0.437,negative,0.368,negative,0.49,positive,0.385,negative,0.365,negative,0.383
"The virus is spreading and mutating while our government has turned a blind eye to it.
Did you fall under the idea that covid 19 was a temporary enemy that only required one shot? 🤔 
Anti-vax propaganda scars are showing up everywhere. Google whooping cough and measles along with Covid and see fy.",post,pacificatiler.bsky.social,2025-09-30 16:01:26.588000+00:00,https://bsky.app/profile/pacificatiler.bsky.social/post/3m22viofrmc25,at://did:plc:gmoljrk7qwl4f4muaxnookhr/app.bsky.feed.post/3m22viofrmc25,measle,,,9/28/25,neutral,0.708,neutral,0.626,neutral,0.652,neutral,0.618,neutral,0.666,neutral,0.769,neutral,0.611,neutral,0.623,neutral,0.606,neutral,0.548,neutral,0.595,neutral,0.521,neutral,0.634,neutral,0.743,neutral,0.738,neutral,0.797,neutral,0.752,neutral,0.731,neutral,0.837,neutral,0.684,neutral,0.561,neutral,0.762,neutral,0.748,neutral,0.742,negative,0.55,neutral,0.583,neutral,0.724,neutral,0.735,neutral,0.728
"If only rich white men got pregnant ... no one would say abortion is ""killing babies.""
If only rich white men got covid, measles, the flu,, etc ... there would never have been an ""anti-vax"" movement.
If only rich white men suffered the consequences of global warming ... all energy would be clean.",post,jesusforgives.bsky.social,2025-09-30 14:17:19.703000+00:00,https://bsky.app/profile/jesusforgives.bsky.social/post/3m22poivwys2o,at://did:plc:f3aabvutzlhn42mamoncti25/app.bsky.feed.post/3m22poivwys2o,measle,,,9/28/25,neutral,0.56,neutral,0.411,negative,0.413,negative,0.448,neutral,0.484,neutral,0.513,negative,0.461,negative,0.472,negative,0.512,negative,0.543,negative,0.502,negative,0.544,neutral,0.45,neutral,0.463,neutral,0.649,neutral,0.693,neutral,0.659,neutral,0.464,neutral,0.582,negative,0.487,negative,0.521,neutral,0.481,neutral,0.526,neutral,0.514,neutral,0.521,negative,0.512,neutral,0.567,neutral,0.581,neutral,0.549
"Ontario's healthcare is in the shitter pretty bad too. Not as bad as Alberta yanking away free Covid shots, but we had a HUGE Measles outbreak and our Chief Officer of Health was barely making any statements about it. No vaccine clinics and notes to parents to bring their crotch goblins in for vax.",post,caffeineislife.bsky.social,2025-09-28 00:33:11.444000+00:00,https://bsky.app/profile/caffeineislife.bsky.social/post/3lzuaoyhcls2j,at://did:plc:irh4h7zxcorfdagirr4mui4f/app.bsky.feed.post/3lzuaoyhcls2j,measle,,,9/28/25,negative,0.61,negative,0.667,negative,0.67,negative,0.69,negative,0.605,negative,0.565,negative,0.672,negative,0.701,negative,0.679,negative,0.765,negative,0.718,negative,0.757,negative,0.699,negative,0.725,negative,0.687,negative,0.453,negative,0.457,negative,0.584,neutral,0.565,negative,0.68,negative,0.744,negative,0.595,negative,0.572,negative,0.604,negative,0.831,negative,0.775,negative,0.627,negative,0.697,negative,0.634
"I blocked him, actually, after he referred to me as ""anti-vax."" I do believe in proper vaccines (polio, measles, etc.), but the Covid vaccines clearly do not prevent infection, illness, or mortality. Many people cannot deal with that truth.",post,mcollinsmorton.bsky.social,2025-09-27 22:55:29.243000+00:00,https://bsky.app/profile/mcollinsmorton.bsky.social/post/3lzu3abt4wk2w,at://did:plc:afybw3zsp62twkxudztgjdyt/app.bsky.feed.post/3lzu3abt4wk2w,measle,,,9/21/25,negative,0.397,negative,0.512,negative,0.491,negative,0.472,neutral,0.383,neutral,0.632,negative,0.497,negative,0.526,negative,0.513,negative,0.655,negative,0.523,negative,0.678,negative,0.509,negative,0.513,neutral,0.541,neutral,0.58,neutral,0.536,negative,0.471,neutral,0.725,negative,0.601,negative,0.598,neutral,0.492,neutral,0.501,negative,0.472,negative,0.63,negative,0.659,neutral,0.593,neutral,0.564,neutral,0.525
@littlebrown.bsky.social: How very ironic you published both  books. One is science-based and seeks to re-establish public health. The other is anti-vax and fueled US measles and pertussusis outbreaks since 2012. You even updated Sears' book with COVID-19 lies in 2023. @mtosterholm.bsky.social,post,cphickie.bsky.social,2025-09-27 14:36:03.474000+00:00,https://bsky.app/profile/cphickie.bsky.social/post/3lzt7daaohc2g,at://did:plc:rgscgtkiauqcuuiwog6hsw2m/app.bsky.feed.post/3lzt7daaohc2g,measle,,,9/21/25,neutral,0.784,neutral,0.698,neutral,0.701,neutral,0.679,neutral,0.741,neutral,0.796,neutral,0.736,neutral,0.7,neutral,0.675,neutral,0.652,neutral,0.693,neutral,0.659,neutral,0.706,neutral,0.776,neutral,0.826,neutral,0.847,neutral,0.826,neutral,0.726,neutral,0.897,neutral,0.772,neutral,0.71,neutral,0.788,neutral,0.81,neutral,0.792,neutral,0.813,neutral,0.664,neutral,0.776,neutral,0.753,neutral,0.831
